order_item_id,order_id,product_id,quantity,unit_price,discount
19022,7636,27,4,2529.68,0.15
19023,7636,232,5,22417.26,0.15
19024,7636,234,1,9236.7,0.15
19025,7636,386,1,39909.32,0.15
19026,7637,387,4,803.34,0.2
19027,7637,136,2,23343.18,0.1
19028,7637,317,4,7593.16,0.05
19029,7638,303,2,26383.85,0.2
19030,7638,362,1,4367.62,0.0
19031,7638,467,2,31391.26,0.1
19032,7638,255,5,1735.99,0.15
19033,7639,56,5,18796.22,0.05
19034,7640,289,4,1294.0,0.05
19035,7640,151,5,12042.96,0.05
19036,7640,25,5,11668.83,0.0
19037,7640,15,3,21532.2,0.05
19038,7641,488,5,15059.85,0.0
19039,7641,439,3,19843.01,0.05
19040,7641,52,3,20579.36,0.2
19041,7642,414,1,12326.91,0.0
19042,7642,73,1,18249.3,0.0
19043,7642,91,4,26057.18,0.05
19044,7643,452,3,23447.69,0.05
19045,7644,112,3,39956.62,0.15
19046,7644,442,4,42363.51,0.1
19047,7644,306,1,47107.99,0.05
19048,7644,178,2,12959.87,0.15
19049,7645,95,2,32591.94,0.2
19050,7645,408,4,45028.92,0.15
19051,7645,481,4,12877.41,0.05
19052,7646,386,4,39909.32,0.05
19053,7647,244,3,15991.78,0.0
19054,7648,279,3,6194.6,0.05
19055,7648,451,1,41733.31,0.1
19056,7649,86,4,42957.53,0.05
19057,7649,396,4,16795.74,0.1
19058,7650,150,3,35519.94,0.1
19059,7650,59,5,10435.61,0.2
19060,7650,361,1,43055.8,0.1
19061,7651,385,5,8459.76,0.15
19062,7652,104,2,14138.68,0.0
19063,7653,37,5,49786.23,0.05
19064,7653,255,4,1735.99,0.0
19065,7653,462,1,43633.18,0.2
19066,7654,487,4,51498.56,0.1
19067,7655,218,4,39130.61,0.1
19068,7656,49,1,4531.11,0.05
19069,7656,157,2,27379.29,0.15
19070,7656,146,3,24562.24,0.0
19071,7657,176,1,18039.1,0.15
19072,7657,331,5,31897.44,0.1
19073,7657,2,1,22453.25,0.15
19074,7657,270,3,54924.08,0.1
19075,7658,157,3,27379.29,0.15
19076,7658,404,4,10696.65,0.05
19077,7659,93,4,32790.91,0.2
19078,7660,378,4,9181.44,0.0
19079,7661,205,1,6545.69,0.0
19080,7661,13,4,19862.0,0.15
19081,7661,175,5,3424.89,0.15
19082,7662,357,2,36179.52,0.05
19083,7662,104,4,14138.68,0.2
19084,7662,300,5,20646.8,0.2
19085,7662,202,3,34596.11,0.05
19086,7663,81,5,12482.01,0.05
19087,7663,305,3,16565.63,0.05
19088,7663,62,5,18953.7,0.05
19089,7663,187,2,28243.8,0.15
19090,7664,31,4,37158.96,0.2
19091,7665,305,3,16565.63,0.1
19092,7666,170,5,6327.54,0.15
19093,7667,184,1,26037.7,0.1
19094,7667,227,4,2957.45,0.05
19095,7668,148,5,29385.77,0.15
19096,7668,335,3,8470.13,0.0
19097,7669,473,3,1703.8,0.0
19098,7669,280,5,35292.58,0.0
19099,7669,223,4,29233.13,0.15
19100,7670,340,1,38082.05,0.2
19101,7670,206,4,10513.39,0.1
19102,7670,39,2,11250.97,0.15
19103,7670,399,5,19716.03,0.1
19104,7671,285,4,20525.41,0.0
19105,7672,57,3,38951.71,0.05
19106,7672,463,5,34381.05,0.2
19107,7672,277,3,20059.09,0.2
19108,7672,11,1,45186.42,0.1
19109,7673,177,3,10936.69,0.2
19110,7673,31,3,37158.96,0.2
19111,7674,332,2,29841.52,0.2
19112,7674,353,5,43162.04,0.0
19113,7674,400,3,38343.02,0.05
19114,7675,332,2,29841.52,0.1
19115,7676,419,2,40445.0,0.15
19116,7676,478,4,5996.93,0.0
19117,7676,59,5,10435.61,0.15
19118,7677,142,3,39073.93,0.1
19119,7677,382,5,4287.53,0.0
19120,7677,192,5,17284.28,0.2
19121,7678,205,2,6545.69,0.0
19122,7678,50,3,29237.34,0.05
19123,7678,323,5,18864.11,0.15
19124,7678,42,2,53561.4,0.1
19125,7679,89,2,4206.25,0.1
19126,7679,494,3,14639.45,0.15
19127,7680,242,4,37224.1,0.1
19128,7680,202,1,34596.11,0.2
19129,7680,175,4,3424.89,0.0
19130,7681,65,3,26165.87,0.05
19131,7682,290,3,12541.21,0.2
19132,7682,228,2,41263.58,0.1
19133,7682,416,2,24470.85,0.15
19134,7682,499,5,9993.26,0.1
19135,7683,364,5,38507.29,0.2
19136,7684,338,3,32641.11,0.2
19137,7684,354,4,2607.09,0.0
19138,7685,24,2,25521.71,0.0
19139,7685,245,1,5030.76,0.0
19140,7685,27,5,2529.68,0.2
19141,7686,289,4,1294.0,0.0
19142,7686,174,5,5831.14,0.0
19143,7686,260,4,11781.3,0.15
19144,7687,375,5,7190.54,0.15
19145,7687,319,3,2666.22,0.0
19146,7688,134,1,30454.77,0.1
19147,7688,9,4,14907.18,0.0
19148,7689,7,5,25901.12,0.15
19149,7689,403,4,5967.56,0.2
19150,7689,112,2,39956.62,0.05
19151,7690,357,3,36179.52,0.15
19152,7690,91,2,26057.18,0.1
19153,7691,257,5,46614.85,0.0
19154,7691,241,2,7197.62,0.05
19155,7691,292,1,20893.75,0.0
19156,7692,169,2,25916.63,0.15
19157,7692,74,1,50657.4,0.15
19158,7692,498,3,28170.18,0.0
19159,7693,127,2,1888.76,0.15
19160,7693,488,1,15059.85,0.2
19161,7693,372,2,33623.49,0.2
19162,7693,386,5,39909.32,0.2
19163,7694,113,3,2201.27,0.0
19164,7694,248,5,25721.36,0.2
19165,7694,57,4,38951.71,0.15
19166,7695,169,3,25916.63,0.15
19167,7695,47,1,18453.5,0.15
19168,7695,252,4,17904.67,0.05
19169,7695,203,4,13222.37,0.1
19170,7696,329,2,21153.05,0.15
19171,7697,203,5,13222.37,0.15
19172,7697,369,2,25681.86,0.1
19173,7697,85,5,22113.99,0.2
19174,7698,309,2,894.56,0.0
19175,7699,101,2,19899.76,0.2
19176,7699,317,1,7593.16,0.0
19177,7699,456,5,24089.67,0.0
19178,7700,456,4,24089.67,0.2
19179,7700,49,1,4531.11,0.15
19180,7700,56,4,18796.22,0.05
19181,7700,364,3,38507.29,0.15
19182,7701,21,4,22271.15,0.0
19183,7701,433,2,2854.85,0.05
19184,7701,263,1,29310.21,0.1
19185,7701,421,1,55320.93,0.15
19186,7702,480,4,23384.27,0.15
19187,7702,125,4,32936.79,0.2
19188,7702,74,5,50657.4,0.1
19189,7702,250,2,38147.75,0.0
19190,7703,328,2,25705.34,0.2
19191,7704,396,3,16795.74,0.0
19192,7704,5,2,19056.25,0.05
19193,7704,299,5,28160.0,0.0
19194,7704,120,5,35797.4,0.1
19195,7705,430,5,7547.06,0.0
19196,7705,237,2,13321.68,0.15
19197,7706,263,4,29310.21,0.1
19198,7706,343,5,10539.0,0.15
19199,7706,413,5,15736.32,0.0
19200,7707,356,1,44520.68,0.2
19201,7707,150,4,35519.94,0.1
19202,7708,302,5,36290.04,0.05
19203,7708,177,4,10936.69,0.2
19204,7709,74,2,50657.4,0.1
19205,7709,472,5,20867.72,0.2
19206,7709,408,1,45028.92,0.05
19207,7709,110,3,39188.56,0.1
19208,7710,349,4,17696.19,0.05
19209,7710,478,2,5996.93,0.05
19210,7710,244,2,15991.78,0.1
19211,7710,461,3,6632.09,0.1
19212,7711,286,5,14620.39,0.15
19213,7712,451,3,41733.31,0.2
19214,7712,442,4,42363.51,0.05
19215,7712,49,2,4531.11,0.15
19216,7712,113,5,2201.27,0.15
19217,7713,372,1,33623.49,0.2
19218,7713,153,1,13249.34,0.15
19219,7713,195,4,13139.99,0.15
19220,7714,326,1,46287.9,0.05
19221,7714,252,2,17904.67,0.15
19222,7714,192,2,17284.28,0.2
19223,7714,371,2,20339.28,0.0
19224,7715,111,2,39741.31,0.05
19225,7715,419,1,40445.0,0.15
19226,7715,88,3,20815.8,0.1
19227,7715,497,4,33779.91,0.2
19228,7716,371,4,20339.28,0.1
19229,7716,70,5,12038.09,0.2
19230,7716,69,1,16466.01,0.2
19231,7716,27,1,2529.68,0.1
19232,7717,43,4,10103.77,0.1
19233,7717,336,2,13914.02,0.1
19234,7718,361,1,43055.8,0.15
19235,7718,201,3,7999.17,0.0
19236,7718,113,2,2201.27,0.2
19237,7718,291,3,51207.83,0.0
19238,7719,127,1,1888.76,0.1
19239,7719,321,2,42266.85,0.2
19240,7719,155,3,55551.73,0.1
19241,7720,111,4,39741.31,0.05
19242,7720,200,2,36634.73,0.15
19243,7720,349,4,17696.19,0.1
19244,7720,387,5,803.34,0.05
19245,7721,29,1,601.23,0.0
19246,7721,329,2,21153.05,0.2
19247,7722,361,5,43055.8,0.1
19248,7723,363,2,2154.84,0.0
19249,7723,447,2,11232.96,0.05
19250,7723,81,3,12482.01,0.0
19251,7724,471,4,17418.35,0.2
19252,7724,142,3,39073.93,0.05
19253,7724,86,4,42957.53,0.15
19254,7724,362,2,4367.62,0.15
19255,7725,174,4,5831.14,0.0
19256,7726,31,2,37158.96,0.0
19257,7726,95,3,32591.94,0.2
19258,7727,499,5,9993.26,0.15
19259,7728,177,3,10936.69,0.0
19260,7728,7,2,25901.12,0.0
19261,7728,215,4,5974.94,0.1
19262,7729,62,3,18953.7,0.15
19263,7729,408,5,45028.92,0.05
19264,7729,98,1,46611.59,0.1
19265,7730,315,4,31255.79,0.0
19266,7730,254,3,42304.77,0.0
19267,7730,373,4,46107.88,0.0
19268,7730,312,1,4367.82,0.05
19269,7731,493,2,19147.84,0.15
19270,7732,33,3,8306.64,0.2
19271,7732,75,2,14069.66,0.1
19272,7732,318,1,26198.44,0.15
19273,7732,322,4,21565.36,0.0
19274,7733,100,2,12331.08,0.05
19275,7733,38,5,18383.19,0.1
19276,7733,240,5,24290.74,0.0
19277,7733,402,4,43889.49,0.0
19278,7734,313,4,41489.39,0.1
19279,7735,100,5,12331.08,0.15
19280,7735,130,4,8124.61,0.0
19281,7736,353,3,43162.04,0.05
19282,7736,439,1,19843.01,0.0
19283,7736,396,1,16795.74,0.0
19284,7736,266,4,39854.01,0.1
19285,7737,165,5,7424.06,0.15
19286,7737,445,4,1094.61,0.0
19287,7737,485,4,10609.17,0.0
19288,7738,140,5,25285.19,0.15
19289,7739,185,3,8491.4,0.05
19290,7740,262,2,32187.59,0.15
19291,7740,299,2,28160.0,0.2
19292,7740,208,4,30087.38,0.05
19293,7740,393,2,27603.85,0.15
19294,7741,66,5,38964.38,0.0
19295,7741,50,2,29237.34,0.05
19296,7742,380,5,37829.15,0.05
19297,7742,60,3,3577.09,0.0
19298,7742,28,3,5769.75,0.0
19299,7742,273,2,14628.05,0.15
19300,7743,424,3,33837.05,0.0
19301,7743,271,2,32797.25,0.15
19302,7743,242,1,37224.1,0.15
19303,7743,82,2,20097.5,0.2
19304,7744,151,1,12042.96,0.2
19305,7744,394,4,31390.23,0.0
19306,7745,221,5,32483.16,0.05
19307,7746,195,5,13139.99,0.0
19308,7747,177,4,10936.69,0.05
19309,7747,161,4,10176.21,0.2
19310,7747,141,2,16944.1,0.2
19311,7748,99,3,24787.45,0.0
19312,7749,220,1,14412.68,0.15
19313,7750,290,2,12541.21,0.15
19314,7750,254,2,42304.77,0.1
19315,7751,418,5,34707.64,0.2
19316,7752,27,3,2529.68,0.0
19317,7752,82,3,20097.5,0.05
19318,7752,419,1,40445.0,0.0
19319,7753,361,1,43055.8,0.0
19320,7754,340,3,38082.05,0.15
19321,7754,399,2,19716.03,0.0
19322,7754,487,5,51498.56,0.1
19323,7754,325,3,23174.94,0.15
19324,7755,159,3,57800.92,0.0
19325,7756,495,3,2408.03,0.1
19326,7756,68,3,22580.31,0.1
19327,7757,76,3,16826.87,0.2
19328,7757,169,4,25916.63,0.2
19329,7757,224,2,17607.1,0.0
19330,7757,9,4,14907.18,0.1
19331,7758,435,2,52683.2,0.2
19332,7759,320,4,43490.03,0.1
19333,7759,461,5,6632.09,0.05
19334,7759,296,5,13351.42,0.1
19335,7760,76,1,16826.87,0.15
19336,7761,375,1,7190.54,0.15
19337,7761,498,2,28170.18,0.15
19338,7761,216,3,36166.6,0.05
19339,7762,31,5,37158.96,0.2
19340,7762,16,1,25348.88,0.1
19341,7763,498,4,28170.18,0.0
19342,7763,169,2,25916.63,0.0
19343,7764,183,3,35257.3,0.1
19344,7765,82,2,20097.5,0.05
19345,7766,197,4,27671.18,0.05
19346,7766,426,2,42439.67,0.0
19347,7766,122,2,34606.9,0.1
19348,7767,99,5,24787.45,0.0
19349,7768,492,4,47504.36,0.05
19350,7768,126,3,35728.56,0.15
19351,7769,58,3,4522.41,0.1
19352,7769,89,2,4206.25,0.05
19353,7769,283,1,24516.29,0.1
19354,7770,162,2,11732.2,0.15
19355,7770,182,1,20847.83,0.0
19356,7770,17,2,35141.02,0.1
19357,7770,367,2,4967.48,0.0
19358,7771,287,1,22914.38,0.2
19359,7771,142,2,39073.93,0.05
19360,7772,319,1,2666.22,0.05
19361,7772,88,5,20815.8,0.2
19362,7772,56,3,18796.22,0.2
19363,7772,459,1,1139.64,0.0
19364,7773,247,4,35572.15,0.2
19365,7774,244,2,15991.78,0.0
19366,7775,40,3,2543.32,0.15
19367,7775,159,5,57800.92,0.2
19368,7775,241,5,7197.62,0.05
19369,7776,439,5,19843.01,0.15
19370,7776,285,5,20525.41,0.15
19371,7776,170,4,6327.54,0.1
19372,7776,234,1,9236.7,0.0
19373,7777,280,5,35292.58,0.0
19374,7777,110,3,39188.56,0.1
19375,7778,463,3,34381.05,0.2
19376,7779,130,1,8124.61,0.15
19377,7779,173,4,50675.5,0.0
19378,7779,474,2,14902.73,0.2
19379,7780,486,2,33807.72,0.05
19380,7780,123,3,34068.51,0.1
19381,7780,133,3,44016.72,0.15
19382,7780,180,1,4731.24,0.2
19383,7781,461,1,6632.09,0.1
19384,7781,227,3,2957.45,0.05
19385,7782,203,2,13222.37,0.15
19386,7782,90,2,15966.27,0.1
19387,7782,175,2,3424.89,0.15
19388,7782,316,5,25751.63,0.2
19389,7783,260,4,11781.3,0.1
19390,7783,97,5,47038.62,0.2
19391,7783,447,5,11232.96,0.1
19392,7783,323,5,18864.11,0.15
19393,7784,364,1,38507.29,0.1
19394,7784,427,2,15424.05,0.05
19395,7784,446,2,25161.3,0.0
19396,7784,442,5,42363.51,0.0
19397,7785,130,3,8124.61,0.0
19398,7785,409,2,31365.64,0.2
19399,7785,323,2,18864.11,0.1
19400,7786,130,1,8124.61,0.1
19401,7787,74,1,50657.4,0.15
19402,7787,19,3,41805.95,0.0
19403,7788,391,1,53277.02,0.1
19404,7788,41,3,35578.69,0.2
19405,7788,385,3,8459.76,0.0
19406,7788,59,2,10435.61,0.05
19407,7789,90,1,15966.27,0.1
19408,7789,211,3,17008.54,0.1
19409,7789,228,5,41263.58,0.2
19410,7789,235,1,44097.68,0.15
19411,7790,25,4,11668.83,0.1
19412,7790,187,4,28243.8,0.15
19413,7790,134,5,30454.77,0.1
19414,7790,63,5,39288.56,0.1
19415,7791,136,1,23343.18,0.1
19416,7792,393,3,27603.85,0.05
19417,7792,257,5,46614.85,0.05
19418,7792,97,1,47038.62,0.1
19419,7792,440,3,17687.08,0.1
19420,7793,248,1,25721.36,0.15
19421,7793,434,4,27330.63,0.2
19422,7793,158,5,5178.09,0.05
19423,7794,134,1,30454.77,0.2
19424,7794,6,5,18575.59,0.2
19425,7795,470,5,27169.54,0.2
19426,7795,210,5,25341.49,0.0
19427,7796,307,5,847.81,0.0
19428,7796,298,5,41322.95,0.05
19429,7796,361,4,43055.8,0.1
19430,7797,413,2,15736.32,0.2
19431,7798,197,4,27671.18,0.2
19432,7798,497,3,33779.91,0.1
19433,7798,320,5,43490.03,0.1
19434,7799,416,1,24470.85,0.0
19435,7800,71,5,3246.64,0.0
19436,7800,15,1,21532.2,0.0
19437,7800,136,1,23343.18,0.2
19438,7800,329,5,21153.05,0.15
19439,7801,94,4,34459.77,0.15
19440,7802,9,5,14907.18,0.05
19441,7802,131,5,4147.77,0.1
19442,7802,422,1,22558.81,0.15
19443,7802,2,2,22453.25,0.2
19444,7803,196,3,18251.33,0.1
19445,7803,449,5,1114.05,0.2
19446,7804,348,5,25484.73,0.15
19447,7804,457,2,40890.45,0.1
19448,7804,306,3,47107.99,0.1
19449,7804,95,1,32591.94,0.0
19450,7805,438,5,6659.82,0.2
19451,7805,461,5,6632.09,0.05
19452,7805,135,2,6653.78,0.0
19453,7806,446,4,25161.3,0.15
19454,7807,313,3,41489.39,0.0
19455,7807,419,1,40445.0,0.2
19456,7807,296,5,13351.42,0.1
19457,7808,5,3,19056.25,0.2
19458,7809,401,1,28854.81,0.05
19459,7809,392,3,17904.96,0.15
19460,7809,329,5,21153.05,0.05
19461,7810,40,4,2543.32,0.05
19462,7810,402,1,43889.49,0.1
19463,7810,42,1,53561.4,0.15
19464,7810,371,4,20339.28,0.15
19465,7811,78,2,6909.88,0.0
19466,7811,66,4,38964.38,0.15
19467,7812,159,2,57800.92,0.2
19468,7812,349,5,17696.19,0.05
19469,7813,337,3,30785.29,0.15
19470,7814,336,3,13914.02,0.15
19471,7815,60,5,3577.09,0.05
19472,7815,139,3,25347.19,0.2
19473,7816,68,3,22580.31,0.15
19474,7816,268,4,31201.04,0.1
19475,7816,348,3,25484.73,0.1
19476,7817,268,2,31201.04,0.2
19477,7817,366,4,28565.04,0.2
19478,7817,177,3,10936.69,0.05
19479,7817,302,3,36290.04,0.1
19480,7818,127,1,1888.76,0.2
19481,7818,457,3,40890.45,0.2
19482,7819,190,5,22804.04,0.15
19483,7819,179,2,5348.8,0.1
19484,7819,118,4,17176.14,0.05
19485,7819,432,2,16527.95,0.0
19486,7820,155,1,55551.73,0.2
19487,7820,316,3,25751.63,0.15
19488,7821,125,3,32936.79,0.15
19489,7821,395,1,24521.72,0.2
19490,7822,406,3,7913.09,0.2
19491,7822,247,3,35572.15,0.15
19492,7822,324,3,28923.46,0.0
19493,7822,356,4,44520.68,0.2
19494,7823,42,4,53561.4,0.05
19495,7823,15,2,21532.2,0.0
19496,7823,473,4,1703.8,0.15
19497,7824,457,1,40890.45,0.05
19498,7824,495,4,2408.03,0.2
19499,7824,106,2,30662.31,0.15
19500,7825,217,5,11047.63,0.2
19501,7825,346,4,34925.36,0.05
19502,7825,275,5,23523.12,0.2
19503,7826,223,1,29233.13,0.1
19504,7826,388,1,39586.99,0.0
19505,7826,263,5,29310.21,0.15
19506,7827,14,4,41409.5,0.2
19507,7827,112,1,39956.62,0.05
19508,7827,325,5,23174.94,0.2
19509,7827,158,2,5178.09,0.05
19510,7828,233,5,9453.93,0.2
19511,7828,224,4,17607.1,0.0
19512,7828,299,1,28160.0,0.15
19513,7829,95,2,32591.94,0.15
19514,7829,313,5,41489.39,0.2
19515,7829,216,5,36166.6,0.0
19516,7830,409,2,31365.64,0.05
19517,7830,315,3,31255.79,0.0
19518,7830,248,2,25721.36,0.2
19519,7830,140,4,25285.19,0.15
19520,7831,19,2,41805.95,0.05
19521,7831,477,2,36320.2,0.2
19522,7831,113,2,2201.27,0.1
19523,7831,120,1,35797.4,0.05
19524,7832,179,3,5348.8,0.1
19525,7832,88,1,20815.8,0.15
19526,7832,84,2,45183.87,0.05
19527,7833,168,5,33620.0,0.0
19528,7834,483,4,15826.93,0.2
19529,7834,180,2,4731.24,0.05
19530,7834,87,3,1627.11,0.1
19531,7835,451,3,41733.31,0.1
19532,7835,91,4,26057.18,0.15
19533,7836,466,5,11090.68,0.05
19534,7836,137,3,39782.75,0.1
19535,7836,4,2,13249.92,0.2
19536,7837,479,5,14289.93,0.2
19537,7837,167,4,18918.14,0.1
19538,7838,360,4,41996.15,0.1
19539,7839,322,5,21565.36,0.1
19540,7840,240,2,24290.74,0.1
19541,7840,246,2,22153.88,0.15
19542,7840,135,5,6653.78,0.0
19543,7840,433,1,2854.85,0.1
19544,7841,314,2,967.4,0.1
19545,7841,324,2,28923.46,0.0
19546,7841,186,2,40094.98,0.1
19547,7842,13,3,19862.0,0.2
19548,7842,343,2,10539.0,0.2
19549,7842,147,1,5461.47,0.2
19550,7843,388,1,39586.99,0.1
19551,7843,332,1,29841.52,0.2
19552,7844,230,5,6468.38,0.1
19553,7844,263,4,29310.21,0.2
19554,7845,218,1,39130.61,0.1
19555,7845,474,5,14902.73,0.15
19556,7845,290,1,12541.21,0.2
19557,7846,330,1,39547.75,0.2
19558,7846,418,4,34707.64,0.15
19559,7846,380,3,37829.15,0.2
19560,7846,162,3,11732.2,0.15
19561,7847,425,3,1744.77,0.0
19562,7847,382,5,4287.53,0.1
19563,7847,229,1,4674.12,0.1
19564,7847,197,1,27671.18,0.2
19565,7848,345,2,21176.07,0.1
19566,7848,409,5,31365.64,0.0
19567,7848,370,3,2285.88,0.15
19568,7848,34,5,6719.5,0.05
19569,7849,256,1,45029.18,0.0
19570,7849,3,1,22359.36,0.2
19571,7849,290,5,12541.21,0.1
19572,7850,160,4,17812.22,0.2
19573,7850,356,3,44520.68,0.1
19574,7851,366,4,28565.04,0.2
19575,7851,139,2,25347.19,0.0
19576,7851,94,4,34459.77,0.0
19577,7851,302,1,36290.04,0.05
19578,7852,155,5,55551.73,0.2
19579,7852,302,5,36290.04,0.0
19580,7852,187,1,28243.8,0.15
19581,7853,417,5,27443.71,0.15
19582,7854,458,2,12252.08,0.05
19583,7854,166,4,3123.98,0.2
19584,7854,447,4,11232.96,0.15
19585,7855,168,1,33620.0,0.05
19586,7855,307,2,847.81,0.15
19587,7856,89,5,4206.25,0.2
19588,7856,289,3,1294.0,0.2
19589,7856,494,4,14639.45,0.0
19590,7857,489,4,2586.89,0.05
19591,7858,262,3,32187.59,0.05
19592,7858,441,3,5537.07,0.1
19593,7858,196,4,18251.33,0.1
19594,7858,453,1,16464.51,0.2
19595,7859,91,1,26057.18,0.15
19596,7859,152,4,28980.14,0.2
19597,7859,217,3,11047.63,0.1
19598,7860,75,1,14069.66,0.1
19599,7860,206,2,10513.39,0.1
19600,7861,410,4,46702.99,0.05
19601,7862,355,2,3853.76,0.2
19602,7862,311,1,7106.15,0.15
19603,7862,213,5,19146.73,0.05
19604,7863,196,4,18251.33,0.0
19605,7864,215,5,5974.94,0.0
19606,7864,157,5,27379.29,0.0
19607,7864,323,3,18864.11,0.15
19608,7864,45,5,25107.07,0.1
19609,7865,19,1,41805.95,0.0
19610,7865,250,3,38147.75,0.2
19611,7865,408,1,45028.92,0.1
19612,7865,347,3,29162.83,0.2
19613,7866,60,1,3577.09,0.15
19614,7866,420,2,43763.85,0.1
19615,7867,4,1,13249.92,0.05
19616,7867,361,5,43055.8,0.0
19617,7867,267,5,9296.32,0.2
19618,7868,293,2,26438.73,0.0
19619,7868,166,1,3123.98,0.0
19620,7868,249,1,22390.04,0.1
19621,7869,118,4,17176.14,0.0
19622,7869,76,1,16826.87,0.1
19623,7870,365,5,4845.95,0.0
19624,7870,462,1,43633.18,0.0
19625,7870,488,5,15059.85,0.15
19626,7871,120,4,35797.4,0.05
19627,7871,420,1,43763.85,0.05
19628,7871,4,2,13249.92,0.1
19629,7871,130,1,8124.61,0.0
19630,7872,496,4,14425.06,0.1
19631,7872,334,1,17100.98,0.15
19632,7872,250,3,38147.75,0.15
19633,7873,3,4,22359.36,0.2
19634,7874,420,2,43763.85,0.0
19635,7875,11,1,45186.42,0.0
19636,7876,68,1,22580.31,0.2
19637,7877,264,1,43303.34,0.15
19638,7877,419,4,40445.0,0.2
19639,7877,455,3,47472.74,0.1
19640,7878,115,5,31270.88,0.15
19641,7878,303,3,26383.85,0.05
19642,7878,445,2,1094.61,0.05
19643,7879,459,5,1139.64,0.15
19644,7880,359,5,25413.36,0.05
19645,7880,56,5,18796.22,0.05
19646,7881,101,4,19899.76,0.15
19647,7881,237,5,13321.68,0.1
19648,7881,149,5,39310.9,0.2
19649,7881,422,5,22558.81,0.15
19650,7882,130,2,8124.61,0.0
19651,7882,99,4,24787.45,0.1
19652,7883,137,4,39782.75,0.05
19653,7883,305,3,16565.63,0.05
19654,7883,442,4,42363.51,0.2
19655,7883,247,3,35572.15,0.0
19656,7884,247,3,35572.15,0.1
19657,7884,217,2,11047.63,0.05
19658,7885,368,2,46543.44,0.05
19659,7885,154,1,40110.01,0.15
19660,7885,223,4,29233.13,0.2
19661,7886,477,3,36320.2,0.05
19662,7887,78,3,6909.88,0.1
19663,7888,476,3,8929.42,0.2
19664,7888,248,4,25721.36,0.1
19665,7888,160,1,17812.22,0.15
19666,7888,84,1,45183.87,0.05
19667,7889,72,2,21997.93,0.2
19668,7890,381,1,30556.81,0.05
19669,7891,38,1,18383.19,0.0
19670,7891,335,1,8470.13,0.1
19671,7892,324,1,28923.46,0.1
19672,7893,27,5,2529.68,0.2
19673,7893,447,5,11232.96,0.15
19674,7894,371,5,20339.28,0.0
19675,7894,100,1,12331.08,0.15
19676,7894,214,2,45928.86,0.0
19677,7894,359,4,25413.36,0.15
19678,7895,308,5,3631.05,0.15
19679,7895,456,2,24089.67,0.0
19680,7896,127,2,1888.76,0.15
19681,7896,28,3,5769.75,0.2
19682,7896,318,3,26198.44,0.0
19683,7897,154,4,40110.01,0.0
19684,7898,489,2,2586.89,0.0
19685,7898,430,1,7547.06,0.0
19686,7898,443,1,25153.73,0.1
19687,7898,319,3,2666.22,0.0
19688,7899,388,1,39586.99,0.05
19689,7900,126,4,35728.56,0.1
19690,7900,320,2,43490.03,0.15
19691,7901,121,5,22897.07,0.0
19692,7901,79,1,14936.17,0.2
19693,7901,297,4,29853.43,0.1
19694,7901,108,2,39383.55,0.15
19695,7902,121,1,22897.07,0.05
19696,7902,248,2,25721.36,0.05
19697,7902,258,2,20911.67,0.15
19698,7903,17,5,35141.02,0.1
19699,7903,267,2,9296.32,0.2
19700,7903,49,3,4531.11,0.0
19701,7904,96,5,38107.57,0.15
19702,7904,75,3,14069.66,0.2
19703,7904,284,4,42229.68,0.15
19704,7904,74,1,50657.4,0.1
19705,7905,252,1,17904.67,0.1
19706,7906,266,4,39854.01,0.15
19707,7907,193,2,41693.59,0.0
19708,7907,331,3,31897.44,0.0
19709,7907,112,3,39956.62,0.05
19710,7908,493,2,19147.84,0.1
19711,7908,165,1,7424.06,0.15
19712,7908,47,5,18453.5,0.1
19713,7909,382,5,4287.53,0.15
19714,7910,280,4,35292.58,0.1
19715,7910,395,4,24521.72,0.1
19716,7910,292,2,20893.75,0.15
19717,7910,93,4,32790.91,0.1
19718,7911,432,2,16527.95,0.05
19719,7911,262,1,32187.59,0.2
19720,7912,489,5,2586.89,0.0
19721,7912,164,1,33472.58,0.1
19722,7912,103,3,21384.73,0.05
19723,7913,398,5,50121.09,0.0
19724,7913,112,3,39956.62,0.05
19725,7914,29,2,601.23,0.15
19726,7914,135,5,6653.78,0.2
19727,7915,340,1,38082.05,0.1
19728,7916,28,1,5769.75,0.1
19729,7916,46,3,15463.56,0.0
19730,7916,257,5,46614.85,0.0
19731,7916,417,2,27443.71,0.1
19732,7917,251,3,26496.61,0.0
19733,7918,126,3,35728.56,0.0
19734,7918,20,1,43767.5,0.0
19735,7918,192,5,17284.28,0.05
19736,7918,285,4,20525.41,0.05
19737,7919,53,2,14442.74,0.2
19738,7919,58,2,4522.41,0.0
19739,7920,316,3,25751.63,0.2
19740,7920,285,5,20525.41,0.05
19741,7921,292,2,20893.75,0.0
19742,7921,232,4,22417.26,0.2
19743,7921,132,4,47608.02,0.2
19744,7922,147,4,5461.47,0.1
19745,7922,217,2,11047.63,0.2
19746,7922,428,2,46498.68,0.1
19747,7923,146,5,24562.24,0.1
19748,7923,450,3,49442.85,0.1
19749,7924,142,3,39073.93,0.2
19750,7924,398,4,50121.09,0.0
19751,7925,237,2,13321.68,0.05
19752,7925,45,4,25107.07,0.05
19753,7926,160,5,17812.22,0.0
19754,7927,309,4,894.56,0.0
19755,7928,118,5,17176.14,0.2
19756,7928,345,1,21176.07,0.05
